# ingredient id	compound id	# id_x	Compound name	CAS number	compound_name_norm	# id_y	ingredient name	category	ingredient_name_norm	health_effect
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	40
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	42
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	78
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	165
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	370
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	806
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	936
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1051
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1117
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1118
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1141
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1311
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1349
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1374
1064	704	704	alpha-terpineol	10482-56-1	alpha terpineol	1064	chinese_quince	fruit	chinese quince	1430
1064	93	93	g-hexalactone	695-06-7	g hexalactone	1064	chinese_quince	fruit	chinese quince	
1064	610	610	hexyl_acetate	142-92-7	hexyl acetate	1064	chinese_quince	fruit	chinese quince	936
1064	432	432	dihydro-b-ionol	3293-47-8	dihydro b ionol	1064	chinese_quince	fruit	chinese quince	
1064	975	975	amyl_octanoate	638-25-5	amyl octanoate	1064	chinese_quince	fruit	chinese quince	
1064	153	153	isobutyl_propionate	540-42-1	isobutyl propionate	1064	chinese_quince	fruit	chinese quince	
1064	292	292	1-octanol	111-87-5	1 octanol	1064	chinese_quince	fruit	chinese quince	
1064	980	980	2-pentanol	6032-29-7	2 pentanol	1064	chinese_quince	fruit	chinese quince	
1064	73	73	g-dodecalactone	2305-05-7	g dodecalactone	1064	chinese_quince	fruit	chinese quince	
1064	156	156	(d-,_l-,_dl-,_meso)_tartaric_acid	526-83-0	d l dl meso tartaric acid	1064	chinese_quince	fruit	chinese quince	
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	264
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	812
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	879
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	936
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	985
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	1041
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	1206
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	1210
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	1325
1064	157	157	piperidine	110-89-4	piperidine	1064	chinese_quince	fruit	chinese quince	1393
1064	136	136	isoamyl_alcohol	123-51-3	isoamyl alcohol	1064	chinese_quince	fruit	chinese quince	899
1064	136	136	isoamyl_alcohol	123-51-3	isoamyl alcohol	1064	chinese_quince	fruit	chinese quince	1055
1064	136	136	isoamyl_alcohol	123-51-3	isoamyl alcohol	1064	chinese_quince	fruit	chinese quince	1205
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	936
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	940
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	1055
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	1206
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	1210
1064	719	719	propionic_acid	79-09-4	propionic acid	1064	chinese_quince	fruit	chinese quince	1301
1064	159	159	cis-3-hexenal	6789-80-6	cis 3 hexenal	1064	chinese_quince	fruit	chinese quince	
1064	439	439	hexyl_hexanoate	6378-65-0	hexyl hexanoate	1064	chinese_quince	fruit	chinese quince	
1064	990	990	5-methylfurfural	620-02-0	5 methylfurfural	1064	chinese_quince	fruit	chinese quince	
1064	994	994	theaspirane	36431-72-8	theaspirane	1064	chinese_quince	fruit	chinese quince	
1064	997	997	2-pentadecanone	2345-28-0	2 pentadecanone	1064	chinese_quince	fruit	chinese quince	
1064	449	449	(+/?)_heptan-3-yl_butyrate	39026-94-3	heptan 3 yl butyrate	1064	chinese_quince	fruit	chinese quince	
1064	860	860	ethyl_3-hydroxyhexanoate	2305-25-1	ethyl 3 hydroxyhexanoate	1064	chinese_quince	fruit	chinese quince	
1064	862	862	heptyl_butyrate	5870-93-9	heptyl butyrate	1064	chinese_quince	fruit	chinese quince	
1064	312	312	ethyl_trans-2-hexenoate	27829-72-7	ethyl trans 2 hexenoate	1064	chinese_quince	fruit	chinese quince	
1064	453	453	heptyl_acetate	112-06-1	heptyl acetate	1064	chinese_quince	fruit	chinese quince	936
1064	734	734	phenylacetaldehyde	122-78-1	phenylacetaldehyde	1064	chinese_quince	fruit	chinese quince	
1064	1004	1004	propionaldehyde	123-38-6	propionaldehyde	1064	chinese_quince	fruit	chinese quince	936
1064	1004	1004	propionaldehyde	123-38-6	propionaldehyde	1064	chinese_quince	fruit	chinese quince	1206
1064	534	534	amyl_hexanoate	540-07-8	amyl hexanoate	1064	chinese_quince	fruit	chinese quince	
1064	737	737	phenylacetic_acid	103-82-2	phenylacetic acid	1064	chinese_quince	fruit	chinese quince	936
1064	737	737	phenylacetic_acid	103-82-2	phenylacetic acid	1064	chinese_quince	fruit	chinese quince	1206
1064	179	179	ethyl_isobutyrate	97-62-1	ethyl isobutyrate	1064	chinese_quince	fruit	chinese quince	936
1064	179	179	ethyl_isobutyrate	97-62-1	ethyl isobutyrate	1064	chinese_quince	fruit	chinese quince	1055
1064	185	185	isobutyl_isobutyrate	97-85-8	isobutyl isobutyrate	1064	chinese_quince	fruit	chinese quince	
1064	50	50	isoamyl_formate	110-45-2	isoamyl formate	1064	chinese_quince	fruit	chinese quince	
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	359
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	371
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	936
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	1021
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	1134
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	1206
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	1311
1064	198	198	valeric_acid	109-52-4	valeric acid	1064	chinese_quince	fruit	chinese quince	1373
1064	1029	1029	ethyl_cinnamate	103-36-6	ethyl cinnamate	1064	chinese_quince	fruit	chinese quince	936
1064	1029	1029	ethyl_cinnamate	103-36-6	ethyl cinnamate	1064	chinese_quince	fruit	chinese quince	1141
1064	621	621	isobutyl_heptanoate	7779-80-8	isobutyl heptanoate	1064	chinese_quince	fruit	chinese quince	
1064	135	135	2-methylbutyl-3-methylbutanoate	2445-77-4	2 methylbutyl 3 methylbutanoate	1064	chinese_quince	fruit	chinese quince	
1064	971	971	methyl_hexanoate	106-70-7	methyl hexanoate	1064	chinese_quince	fruit	chinese quince	
1064	764	764	2-methylbutyraldehyde	96-17-3	2 methylbutyraldehyde	1064	chinese_quince	fruit	chinese quince	
1064	1040	1040	phenethyl_alcohol	60-12-8	phenethyl alcohol	1064	chinese_quince	fruit	chinese quince	603
1064	1040	1040	phenethyl_alcohol	60-12-8	phenethyl alcohol	1064	chinese_quince	fruit	chinese quince	1210
1064	628	628	p-mentha-1,3-diene	99-86-5	p mentha 1 3 diene	1064	chinese_quince	fruit	chinese quince	
1064	593	593	ethyl_3-methylpentanoate	5870-68-8	ethyl 3 methylpentanoate	1064	chinese_quince	fruit	chinese quince	
1064	904	904	thiazole	288-47-1	thiazole	1064	chinese_quince	fruit	chinese quince	
1064	1046	1046	acetoin	513-86-0	acetoin	1064	chinese_quince	fruit	chinese quince	
1064	787	787	isobutyl_butyrate	539-90-2	isobutyl butyrate	1064	chinese_quince	fruit	chinese quince	
1064	1057	1057	ethyl_2-methylbutyrate	7452-79-1	ethyl 2 methylbutyrate	1064	chinese_quince	fruit	chinese quince	
1064	228	228	2-hexen-1-ol	2305-21-7	2 hexen 1 ol	1064	chinese_quince	fruit	chinese quince	
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	7
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	104
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	112
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	277
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	502
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	936
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	973
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1003
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1080
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1141
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1210
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1253
1064	229	229	palmitic_acid	57-10-3	palmitic acid	1064	chinese_quince	fruit	chinese quince	1316
1064	645	645	2-hexenal	505-57-7	2 hexenal	1064	chinese_quince	fruit	chinese quince	
1064	919	919	butyl_isobutyrate	97-87-0	butyl isobutyrate	1064	chinese_quince	fruit	chinese quince	
1064	595	595	2-octanone	111-13-7	2 octanone	1064	chinese_quince	fruit	chinese quince	
1064	1062	1062	phosphoric_acid	7664-38-2	phosphoric acid	1064	chinese_quince	fruit	chinese quince	23
1064	1062	1062	phosphoric_acid	7664-38-2	phosphoric acid	1064	chinese_quince	fruit	chinese quince	27
1064	1062	1062	phosphoric_acid	7664-38-2	phosphoric acid	1064	chinese_quince	fruit	chinese quince	936
1064	1062	1062	phosphoric_acid	7664-38-2	phosphoric acid	1064	chinese_quince	fruit	chinese quince	1312
1064	836	836	2-methoxy-4-vinylphenol	7786-61-0	2 methoxy 4 vinylphenol	1064	chinese_quince	fruit	chinese quince	1214
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	56
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	62
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	145
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	322
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	338
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	366
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	448
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	489
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	498
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	502
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	553
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	568
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	603
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	617
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	621
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	689
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	693
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	754
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	762
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	812
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	899
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	940
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	973
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	1210
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	1300
1064	1064	1064	phenol	108-95-2	phenol	1064	chinese_quince	fruit	chinese quince	1413
1064	877	877	acetal	105-57-7	acetal	1064	chinese_quince	fruit	chinese quince	
1064	1068	1068	ethyl_5-hexenoate	54653-25-7	ethyl 5 hexenoate	1064	chinese_quince	fruit	chinese quince	
1064	384	384	2-methylbutyric_acid	116-53-0	2 methylbutyric acid	1064	chinese_quince	fruit	chinese quince	
1064	524	524	octanoic_acid	124-07-2	octanoic acid	1064	chinese_quince	fruit	chinese quince	936
1064	524	524	octanoic_acid	124-07-2	octanoic acid	1064	chinese_quince	fruit	chinese quince	1206
1064	6	6	ethyl-3-hydroxybutyrate	5405-41-4	ethyl 3 hydroxybutyrate	1064	chinese_quince	fruit	chinese quince	
1064	957	957	methyl_octanoate	111-11-5	methyl octanoate	1064	chinese_quince	fruit	chinese quince	
1064	110	110	cis-3-hexenyl_hexanoate	31501-11-8	cis 3 hexenyl hexanoate	1064	chinese_quince	fruit	chinese quince	
1064	600	600	propyl_alcohol	71-23-8	propyl alcohol	1064	chinese_quince	fruit	chinese quince	
1064	397	397	6-methyl-5-hepten-2-one	110-93-0	6 methyl 5 hepten 2 one	1064	chinese_quince	fruit	chinese quince	
1064	296	296	methyl-3-methylthiopropionate	13532-18-8	methyl 3 methylthiopropionate	1064	chinese_quince	fruit	chinese quince	
1064	118	118	2-nonanone	821-55-6	2 nonanone	1064	chinese_quince	fruit	chinese quince	603
1064	118	118	2-nonanone	821-55-6	2 nonanone	1064	chinese_quince	fruit	chinese quince	1210
1064	251	251	isoamyl_benzoate	94-46-2	isoamyl benzoate	1064	chinese_quince	fruit	chinese quince	
1064	405	405	levulinic_acid	123-76-2	levulinic acid	1064	chinese_quince	fruit	chinese quince	
1064	806	806	isobutyl_alcohol	78-83-1	isobutyl alcohol	1064	chinese_quince	fruit	chinese quince	1055
1064	806	806	isobutyl_alcohol	78-83-1	isobutyl alcohol	1064	chinese_quince	fruit	chinese quince	1139
1064	541	541	b-ionone	14901-07-6	b ionone	1064	chinese_quince	fruit	chinese quince	
1064	1092	1092	p-mentha-1,4-diene	99-85-4	p mentha 1 4 diene	1064	chinese_quince	fruit	chinese quince	
1064	682	682	cis-3-hexenyl_butyrate	16491-36-4	cis 3 hexenyl butyrate	1064	chinese_quince	fruit	chinese quince	
1064	809	809	isobutyl_hexanoate	105-79-3	isobutyl hexanoate	1064	chinese_quince	fruit	chinese quince	
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	502
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	754
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	838
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	1003
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	1080
1064	811	811	myristic_acid	544-63-8	myristic acid	1064	chinese_quince	fruit	chinese quince	1141
1064	684	684	d,l-valine	516-06-3	d l valine	1064	chinese_quince	fruit	chinese quince	
1064	547	547	hexyl_isobutyrate	2349-07-7	hexyl isobutyrate	1064	chinese_quince	fruit	chinese quince	
1064	131	131	carvyl_acetate	97-42-7	carvyl acetate	1064	chinese_quince	fruit	chinese quince	
1064	549	549	isovaleric_acid	503-74-2	isovaleric acid	1064	chinese_quince	fruit	chinese quince	936
1064	549	549	isovaleric_acid	503-74-2	isovaleric acid	1064	chinese_quince	fruit	chinese quince	1055
1064	549	549	isovaleric_acid	503-74-2	isovaleric acid	1064	chinese_quince	fruit	chinese quince	1206
1064	549	549	isovaleric_acid	503-74-2	isovaleric acid	1064	chinese_quince	fruit	chinese quince	1311
1064	549	549	isovaleric_acid	503-74-2	isovaleric acid	1064	chinese_quince	fruit	chinese quince	1373
1064	536	536	hexyl_2-methylbutyrate	10032-15-2	hexyl 2 methylbutyrate	1064	chinese_quince	fruit	chinese quince	
1064	269	269	cis-3-hexen-1-yl_acetate	3681-71-8	cis 3 hexen 1 yl acetate	1064	chinese_quince	fruit	chinese quince	
1064	822	822	salicylaldehyde	90-02-8	salicylaldehyde	1064	chinese_quince	fruit	chinese quince	41
1064	822	822	salicylaldehyde	90-02-8	salicylaldehyde	1064	chinese_quince	fruit	chinese quince	936
1064	822	822	salicylaldehyde	90-02-8	salicylaldehyde	1064	chinese_quince	fruit	chinese quince	1206
1064	822	822	salicylaldehyde	90-02-8	salicylaldehyde	1064	chinese_quince	fruit	chinese quince	1210
1064	822	822	salicylaldehyde	90-02-8	salicylaldehyde	1064	chinese_quince	fruit	chinese quince	1326
1064	554	554	n-nonanal	124-19-6	n nonanal	1064	chinese_quince	fruit	chinese quince	603
1064	554	554	n-nonanal	124-19-6	n nonanal	1064	chinese_quince	fruit	chinese quince	936
1064	554	554	n-nonanal	124-19-6	n nonanal	1064	chinese_quince	fruit	chinese quince	1055
1064	554	554	n-nonanal	124-19-6	n nonanal	1064	chinese_quince	fruit	chinese quince	1206
1064	554	554	n-nonanal	124-19-6	n nonanal	1064	chinese_quince	fruit	chinese quince	1210
1064	420	420	ethyl-trans-2,_cis-4-decadienoate	3025-30-7	ethyl trans 2 cis 4 decadienoate	1064	chinese_quince	fruit	chinese quince	
1038	366	366	hexyl_octanoate	1117-55-1	hexyl octanoate	1038	chinese_quince_peel	plant	chinese quince peel	
1038	415	415	a-ionone	127-41-3	a ionone	1038	chinese_quince_peel	plant	chinese quince peel	
1038	439	439	hexyl_hexanoate	6378-65-0	hexyl hexanoate	1038	chinese_quince_peel	plant	chinese quince peel	
1038	573	573	hexyl_butyrate	2639-63-6	hexyl butyrate	1038	chinese_quince_peel	plant	chinese quince peel	936
565	428	428	1-(p-methoxyphenyl)-2-propanone	122-84-9	1 p methoxyphenyl 2 propanone	565	chinese_star_anise	spice	chinese star anise	
565	793	793	a-phellandrene	99-83-2	a phellandrene	565	chinese_star_anise	spice	chinese star anise	
565	731	731	bisabolene	495-62-5	bisabolene	565	chinese_star_anise	spice	chinese star anise	
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	94
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	754
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	762
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	936
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	1041
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	1125
565	700	700	estragole	140-67-0	estragole	565	chinese_star_anise	spice	chinese star anise	1206
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	18
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	40
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	42
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	78
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	165
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	370
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	806
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	936
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1051
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1117
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1118
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1141
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1311
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1349
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1374
565	704	704	alpha-terpineol	10482-56-1	alpha terpineol	565	chinese_star_anise	spice	chinese star anise	1430
565	602	602	eucalyptol	470-82-6	eucalyptol	565	chinese_star_anise	spice	chinese star anise	
565	214	214	acetanisole	100-06-1	acetanisole	565	chinese_star_anise	spice	chinese star anise	
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	56
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	76
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	142
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	145
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	284
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	584
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	689
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	936
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	940
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	986
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1041
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1055
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1065
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1210
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1311
565	1012	1012	p-cymene	99-87-6	p cymene	565	chinese_star_anise	spice	chinese star anise	1379
565	240	240	anisyl_alcohol	105-13-5	anisyl alcohol	565	chinese_star_anise	spice	chinese star anise	94
565	240	240	anisyl_alcohol	105-13-5	anisyl alcohol	565	chinese_star_anise	spice	chinese star anise	936
565	326	326	methyl_anisate	121-98-2	methyl anisate	565	chinese_star_anise	spice	chinese star anise	936
565	326	326	methyl_anisate	121-98-2	methyl anisate	565	chinese_star_anise	spice	chinese star anise	1206
565	94	94	p-methoxybenzaldehyde	123-11-5	p methoxybenzaldehyde	565	chinese_star_anise	spice	chinese star anise	
565	956	956	cinnamyl_acetate	103-54-8	cinnamyl acetate	565	chinese_star_anise	spice	chinese star anise	936
565	956	956	cinnamyl_acetate	103-54-8	cinnamyl acetate	565	chinese_star_anise	spice	chinese star anise	1141
565	956	956	cinnamyl_acetate	103-54-8	cinnamyl acetate	565	chinese_star_anise	spice	chinese star anise	1210
565	576	576	trans-anethole	4180-23-8	trans anethole	565	chinese_star_anise	spice	chinese star anise	56
565	576	576	trans-anethole	4180-23-8	trans anethole	565	chinese_star_anise	spice	chinese star anise	62
565	576	576	trans-anethole	4180-23-8	trans anethole	565	chinese_star_anise	spice	chinese star anise	748
565	576	576	trans-anethole	4180-23-8	trans anethole	565	chinese_star_anise	spice	chinese star anise	936
493	602	602	eucalyptol	470-82-6	eucalyptol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	94
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	754
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	762
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	936
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1041
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1125
493	700	700	estragole	140-67-0	estragole	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1206
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	18
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	40
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	42
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	78
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	165
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	370
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	806
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	936
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1051
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1117
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1118
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1141
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1311
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1349
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1374
493	704	704	alpha-terpineol	10482-56-1	alpha terpineol	493	chinese_star_anise_oil	plant derivative	chinese star anise oil	1430
